Cod_bairro,Cod_distrito,Cod_meso,Cod_municipio,Cod_subdistrito,Nome_Grande_Regiao,Nome_da_UF,Nome_do_municipio,Nome_do_subdistrito,Situacao_setor,Tipo_setor,media_moradores_por_domicilio,media_rendimento_medio_por_morador_com_ou_sem_renda,media_rendimento_medio_por_morador_com_renda,media_rendimento_medio_por_morador_reponsavel_com_ou_sem_Renda,media_rendimento_medio_por_morador_responsavel_com_renda,n_alfabetizados_homens,n_alfabetizados_mulheres,n_amarelos,n_brancos,n_domicilios,n_homens,n_idade_0_10,n_idade_11_20,n_idade_21_30,n_idade_31_40,n_idade_41_50,n_idade_51_60,n_idade_61_70,n_idade_71_100,n_indigenas,n_moradores,n_mulheres,n_pardos,n_pretos,variancia_moradores_por_domicilio,NM_BAIRRO
4106902037.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,0.0,3.29,703.91,1001.92,1180.86,1237.52,560.0,612.0,23.0,928.0,415.0,646.0,206.0,279.0,266.0,185.0,215.0,106.0,55.0,28.0,13.0,1367.0,721.0,313.0,90.0,2.27,Uberaba
4106902037.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,0.0,3.07,758.65,1170.37,1275.7,1440.41,579.0,571.0,12.0,932.0,411.0,626.0,151.0,203.0,217.0,178.0,187.0,150.0,93.0,72.0,0.0,1263.0,637.0,282.0,37.0,2.09,Uberaba
4106902037.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,0.0,3.12,1274.85,1709.38,1925.33,2083.42,490.0,548.0,29.0,949.0,369.0,544.0,138.0,176.0,218.0,177.0,177.0,125.0,72.0,55.0,1.0,1152.0,608.0,158.0,15.0,2.01,Uberaba
4106902037.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,0.0,3.1,1276.8,2399.93,2060.94,3107.51,532.0,577.0,6.0,1102.0,386.0,572.0,132.0,179.0,193.0,192.0,191.0,139.0,78.0,80.0,0.0,1196.0,624.0,74.0,14.0,2.41,Uberaba
4106902037.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,0.0,3.13,934.93,1315.52,1493.6,1555.83,247.0,262.0,13.0,437.0,175.0,266.0,74.0,94.0,94.0,82.0,82.0,37.0,42.0,38.0,0.0,548.0,282.0,84.0,14.0,1.99,Uberaba
4106902037.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,0.0,3.04,1627.86,2839.79,2207.82,3385.32,397.0,441.0,0.0,873.0,299.0,427.0,122.0,129.0,138.0,160.0,147.0,79.0,61.0,64.0,0.0,908.0,481.0,33.0,2.0,1.65,Uberaba
4106902037.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,0.0,3.15,971.74,1361.25,1539.9,1650.88,526.0,515.0,19.0,827.0,357.0,573.0,123.0,189.0,195.0,183.0,174.0,109.0,77.0,65.0,1.0,1125.0,552.0,221.0,57.0,2.1,Uberaba
4106902037.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,0.0,2.78,1585.51,2129.96,2199.9,2446.16,354.0,404.0,19.0,693.0,298.0,392.0,114.0,120.0,155.0,182.0,129.0,67.0,25.0,22.0,0.0,829.0,437.0,96.0,21.0,1.59,Uberaba
4106902037.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,0.0,2.87,1357.88,1836.51,2124.79,2265.11,429.0,474.0,12.0,805.0,339.0,468.0,104.0,129.0,201.0,154.0,146.0,110.0,56.0,61.0,2.0,974.0,506.0,141.0,14.0,1.68,Uberaba
4106902037.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,0.0,2.99,1672.72,2444.2,3020.68,3185.75,516.0,571.0,34.0,1065.0,386.0,557.0,114.0,158.0,209.0,179.0,170.0,147.0,90.0,69.0,0.0,1155.0,598.0,45.0,11.0,1.92,Uberaba
4106902037.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,0.0,3.16,1374.53,2201.37,2143.94,2682.25,411.0,456.0,45.0,787.0,289.0,434.0,90.0,144.0,134.0,142.0,158.0,108.0,69.0,65.0,1.0,913.0,485.0,67.0,19.0,2.14,Uberaba
4106902037.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,0.0,3.38,613.68,904.27,1041.42,1096.5,923.0,963.0,6.0,1371.0,637.0,1055.0,395.0,436.0,375.0,416.0,265.0,141.0,71.0,24.0,1.0,2151.0,1096.0,678.0,95.0,2.41,Uberaba
4106902037.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,1.0,3.2,523.71,827.84,858.47,978.82,333.0,348.0,0.0,434.0,244.0,386.0,132.0,167.0,125.0,147.0,119.0,49.0,23.0,11.0,0.0,782.0,396.0,323.0,25.0,1.92,Uberaba
4106902037.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,0.0,3.57,551.0,879.04,927.41,1033.68,525.0,488.0,0.0,703.0,321.0,583.0,191.0,239.0,191.0,202.0,153.0,79.0,47.0,27.0,0.0,1145.0,562.0,396.0,46.0,2.88,Uberaba
4106902037.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,0.0,3.37,541.22,811.12,850.0,914.39,310.0,310.0,0.0,370.0,213.0,349.0,141.0,156.0,121.0,127.0,86.0,37.0,23.0,13.0,0.0,718.0,369.0,309.0,39.0,3.06,Uberaba
4106902037.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,1.0,3.54,525.71,815.15,782.5,883.21,502.0,520.0,0.0,569.0,342.0,592.0,264.0,273.0,228.0,207.0,127.0,59.0,24.0,6.0,0.0,1211.0,619.0,541.0,101.0,2.6,Uberaba
4106902037.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,1.0,3.57,462.45,671.93,601.25,713.11,225.0,220.0,6.0,291.0,153.0,280.0,130.0,118.0,105.0,83.0,62.0,11.0,18.0,6.0,6.0,546.0,266.0,187.0,56.0,3.18,Uberaba
4106902021.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,1.0,3.46,558.38,824.33,830.24,936.05,312.0,355.0,3.0,475.0,230.0,362.0,138.0,149.0,136.0,116.0,127.0,60.0,32.0,21.0,11.0,796.0,434.0,251.0,56.0,2.82,Cajuru
4106902021.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,1.0,3.36,655.88,978.36,982.56,1119.3,314.0,342.0,0.0,388.0,221.0,359.0,115.0,150.0,142.0,87.0,115.0,61.0,35.0,27.0,0.0,742.0,383.0,312.0,42.0,2.82,Cajuru
4106902021.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,1.0,3.32,523.4,782.45,785.81,877.94,222.0,221.0,2.0,274.0,162.0,270.0,98.0,103.0,107.0,77.0,82.0,38.0,20.0,7.0,2.0,538.0,268.0,209.0,51.0,2.83,Cajuru
4106902021.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,1.0,3.51,498.74,769.71,791.06,858.52,379.0,402.0,22.0,515.0,280.0,478.0,191.0,210.0,193.0,142.0,105.0,82.0,17.0,18.0,1.0,982.0,504.0,396.0,48.0,2.58,Cajuru
4106902021.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,1.0,3.32,512.94,812.95,851.92,930.01,942.0,941.0,0.0,1281.0,655.0,1084.0,398.0,473.0,392.0,353.0,262.0,156.0,80.0,31.0,0.0,2176.0,1092.0,858.0,37.0,2.39,Cajuru
4106902021.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,1.0,3.29,567.74,836.42,669.62,866.36,355.0,355.0,2.0,560.0,251.0,409.0,149.0,167.0,136.0,165.0,103.0,54.0,27.0,18.0,0.0,826.0,425.0,238.0,34.0,2.46,Cajuru
4106902021.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),2.0,1.0,3.54,410.3,652.66,693.78,741.88,542.0,575.0,3.0,660.0,401.0,696.0,337.0,310.0,266.0,204.0,117.0,87.0,43.0,32.0,0.0,1419.0,723.0,665.0,91.0,2.87,Cajuru
4106902020.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,1.0,3.27,781.08,1045.68,1219.98,1285.1,431.0,440.0,12.0,762.0,296.0,483.0,156.0,181.0,191.0,139.0,143.0,94.0,29.0,23.0,0.0,967.0,484.0,169.0,24.0,1.78,Capão da Imbuia
4106902037.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,0.0,3.5,1842.95,2679.38,3006.59,3345.52,472.0,519.0,20.0,877.0,306.0,517.0,115.0,192.0,188.0,157.0,187.0,143.0,41.0,38.0,2.0,1071.0,554.0,142.0,30.0,1.8,Uberaba
4106902037.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,0.0,3.53,1158.63,1713.36,2040.09,2157.96,382.0,404.0,4.0,634.0,238.0,406.0,106.0,169.0,126.0,123.0,166.0,92.0,28.0,16.0,0.0,839.0,433.0,162.0,39.0,2.01,Uberaba
4106902037.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,1.0,3.35,456.86,818.32,695.26,882.74,168.0,173.0,1.0,158.0,113.0,186.0,59.0,94.0,63.0,76.0,45.0,23.0,8.0,5.0,0.0,378.0,192.0,212.0,7.0,2.41,Uberaba
4106902037.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,1.0,3.35,424.37,804.06,505.43,802.75,234.0,226.0,0.0,294.0,162.0,273.0,113.0,119.0,90.0,89.0,58.0,35.0,20.0,7.0,0.0,543.0,270.0,220.0,29.0,2.63,Uberaba
4106902037.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,0.0,3.68,319.98,684.68,393.88,666.87,269.0,235.0,0.0,507.0,171.0,332.0,144.0,163.0,96.0,88.0,59.0,32.0,31.0,7.0,0.0,630.0,298.0,83.0,40.0,3.65,Uberaba
4106902037.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),2.0,1.0,3.82,315.28,621.74,601.32,703.43,311.0,278.0,1.0,404.0,186.0,362.0,158.0,171.0,130.0,98.0,85.0,43.0,13.0,4.0,0.0,711.0,349.0,272.0,34.0,3.3,Uberaba
4106902021.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,0.0,3.09,1018.91,1441.38,1535.35,1650.5,228.0,270.0,21.0,423.0,172.0,245.0,76.0,60.0,83.0,82.0,65.0,70.0,56.0,35.0,0.0,532.0,287.0,68.0,20.0,2.25,Cajuru
4106902021.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,1.0,3.56,401.62,803.24,418.62,820.94,223.0,237.0,11.0,400.0,151.0,262.0,109.0,119.0,91.0,82.0,55.0,37.0,28.0,9.0,0.0,538.0,276.0,103.0,24.0,2.41,Cajuru
4106902020.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,0.0,3.11,1578.47,2113.62,2254.07,2398.56,224.0,257.0,8.0,433.0,166.0,239.0,45.0,70.0,83.0,64.0,92.0,66.0,54.0,37.0,0.0,517.0,278.0,71.0,5.0,1.99,Capão da Imbuia
4106902020.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,0.0,3.02,1412.07,2007.46,2247.84,2403.46,189.0,213.0,9.0,327.0,139.0,197.0,39.0,64.0,52.0,55.0,69.0,51.0,47.0,40.0,0.0,420.0,223.0,78.0,6.0,1.83,Capão da Imbuia
4106902022.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,0.0,3.17,1988.15,2793.48,3747.21,3902.54,274.0,315.0,48.0,535.0,201.0,300.0,78.0,79.0,101.0,132.0,101.0,71.0,30.0,31.0,0.0,637.0,337.0,44.0,10.0,1.76,Jardim das Américas
4106902022.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,0.0,3.21,3010.1,4224.26,5390.62,5557.58,331.0,368.0,48.0,627.0,233.0,356.0,85.0,94.0,118.0,127.0,127.0,110.0,49.0,33.0,2.0,749.0,393.0,66.0,6.0,1.43,Jardim das Américas
4106902022.0,410690205.0,4110.0,4106902.0,41069020503,Região Sul,Paraná,CURITIBA,ADMINISTRAÇÃO REGIONAL DO CAJURU (R.3.CJ),1.0,0.0,3.32,1403.91,2148.63,2773.65,2965.67,210.0,233.0,5.0,376.0,139.0,219.0,36.0,81.0,82.0,67.0,63.0,60.0,38.0,31.0,0.0,462.0,243.0,79.0,2.0,2.42,Jardim das Américas
